ID,Gender,Brand,Name,Image,Price range,Rating,Option,Price,,,,
10000833,Male,Le labo,Le Labo Santal 33,//product.hstatic.net/1000340570/product/le-labo-santal-33_fa66901a85514b839d9d57d41d8fd01d_grande.jpg,3.500.000? - 6.500.000?,17,Eau de Parfum 100ml,6.500.000?,,,,
10000834,Male,Le labo,Le Labo Santal 33,//product.hstatic.net/1000340570/product/le-labo-santal-33_fa66901a85514b839d9d57d41d8fd01d_grande.jpg,3.500.000? - 6.500.000?,17,Eau de Parfum 50ml,4.650.000?,,,,
10000835,Male,Le labo,Le Labo Santal 33,//product.hstatic.net/1000340570/product/le-labo-santal-33_fa66901a85514b839d9d57d41d8fd01d_grande.jpg,3.500.000? - 6.500.000?,17,Eau de Parfum 30ml,3.500.000?,,,,
10001029,Male,Carolina Herrera,Carolina Herrera Very Good Girl,//product.hstatic.net/1000340570/product/bdb004ab97034338a88b7a64ed6c0831_1f65379e97d746fe833ba573e13a8ce3_grande.jpg,1.780.000? - 3.600.000?,17,Eau de Parfum 30ml,1.780.000?,,,,
10001031,Male,Carolina Herrera,Carolina Herrera Very Good Girl,//product.hstatic.net/1000340570/product/bdb004ab97034338a88b7a64ed6c0831_1f65379e97d746fe833ba573e13a8ce3_grande.jpg,1.780.000? - 3.600.000?,17,Eau de Parfum 80ml,3.600.000?,,,,
10000022,Male,Calvin Klein,Calvin Klein CK One,//product.hstatic.net/1000340570/product/calvin-klein-ck-one_42e53a9c35ec43f5b0fa71b70b71c6b6_grande.jpg,920.000? - 1.220.000?,16,Eau de Toilette 200ml,1.220.000?,,,,
10000023,Male,Calvin Klein,Calvin Klein CK One,//product.hstatic.net/1000340570/product/calvin-klein-ck-one_42e53a9c35ec43f5b0fa71b70b71c6b6_grande.jpg,920.000? - 1.220.000?,16,Eau de Toilette 100ml,920.000?,,,,
10000024,Male,Calvin Klein,Calvin Klein CK One,//product.hstatic.net/1000340570/product/calvin-klein-ck-one_42e53a9c35ec43f5b0fa71b70b71c6b6_grande.jpg,920.000? - 1.220.000?,16,Eau de Toilette 15ml,360.000?,,,,
10000104,Male,Bvlgari,Bvlgari Omnia Amethyste,//product.hstatic.net/1000340570/product/bvlgari-omnia-amethyste_7d17ddb95c614c2a9fa868fffab61b8b_grande.jpg,1.650.000?,16,Eau de Toilette 65ml,1.650.000?,,,,
10000105,Male,Bvlgari,Bvlgari Omnia Amethyste,//product.hstatic.net/1000340570/product/bvlgari-omnia-amethyste_7d17ddb95c614c2a9fa868fffab61b8b_grande.jpg,1.650.000?,16,Eau de Toilette 5ml,280.000?,,,,
